country,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
TAIWAN,1966,0,0,0,0,0,NA,NA,,NA,NA,,12993,9.472166061,-8,1.735000014,0,1.659999967,7.414572716,9.44367218,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,1.659999967,9.44367218,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1967,0,0,0,0,0,NA,NA,,NA,NA,,13297,9.495293617,-8,1.883000016,0,1.735000014,7.458762646,9.472166061,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,1.735000014,9.472166061,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1968,0,0,0,0,0,NA,NA,,NA,NA,,13650,9.521494865,-8,1.950000048,0,1.883000016,7.540621758,9.495293617,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,1.883000016,9.495293617,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1969,0,0,0,0,0,NA,NA,,NA,NA,,14335,9.570459366,-8,2.019000053,0,1.950000048,7.575584888,9.521494865,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,1.950000048,9.521494865,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1970,0,0,0,0,0,NA,NA,,NA,NA,,14676,9.593968391,-8,2.187999964,0,2.019000053,7.610357761,9.570459366,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,2.019000053,9.570459366,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1971,0,0,0,0,0,NA,NA,,NA,NA,,14995,9.61547184,-8,2.39199996,0,2.187999964,7.69074297,9.593968391,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,2.187999964,9.593968391,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1972,0,0,0,0,0,NA,NA,,NA,NA,,15289,9.634888649,-8,2.625999928,0,2.39199996,7.779885292,9.61547184,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,2.39199996,9.61547184,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1973,0,0,0,0,0,NA,NA,,NA,NA,,15565,9.652780533,-8,2.914000034,0,2.625999928,7.873217106,9.634888649,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,2.625999928,9.634888649,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1974,0,0,0,0,0,NA,NA,,NA,NA,,15852,9.671051025,-8,3.003000021,0,2.914000034,7.977282047,9.652780533,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,2.914000034,9.652780533,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1975,0,0,0,0,0,NA,NA,,NA,NA,,16150,9.689675331,-7,3.042000055,0,3.003000021,8.007367134,9.671051025,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-8,0,0,0,0.274399996,0,0,3.003000021,9.671051025,3.862832785,0,-8,0,0,0,0,0,0,0,0,0
TAIWAN,1976,0,0,0,0,0,NA,NA,,NA,NA,,16508,9.711600304,-7,3.345000029,0,3.042000055,8.020270348,9.689675331,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,3.042000055,9.689675331,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1977,0,0,0,0,0,NA,NA,,NA,NA,,16813,9.72990799,-7,3.569999933,0,3.345000029,8.115221977,9.711600304,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,3.345000029,9.711600304,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1978,0,0,0,0,0,NA,NA,,NA,NA,,17136,9.748936653,-7,3.920000076,0,3.569999933,8.18032074,9.72990799,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,3.569999933,9.72990799,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1979,0,0,0,0,0,NA,NA,,NA,NA,,17479,9.768755913,-7,4.248000145,0,3.920000076,8.273846626,9.748936653,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,3.920000076,9.748936653,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1980,0,0,0,0,0,NA,NA,,NA,NA,,17805,9.787234306,-7,4.459000111,0,4.248000145,8.354203224,9.768755913,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,4.248000145,9.768755913,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1981,0,0,0,0,0,NA,NA,,NA,NA,,18136,9.805654526,-7,4.592999935,0,4.459000111,8.402679443,9.787234306,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,4.459000111,9.787234306,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1982,0,0,0,0,0,NA,NA,,NA,NA,,18458,9.823253632,-7,4.642000198,0,4.592999935,8.432289124,9.805654526,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,4.592999935,9.805654526,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1983,0,0,0,0,0,NA,NA,,NA,NA,,18733,9.838042259,-7,4.90199995,0,4.642000198,8.442900658,9.823253632,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,4.642000198,9.823253632,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1984,0,0,0,0,0,NA,NA,,NA,NA,,19013,9.852878571,-7,5.294000149,0,4.90199995,8.497398376,9.838042259,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,4.90199995,9.838042259,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1985,0,0,0,0,0,NA,NA,,NA,NA,,19258,9.865681648,-7,5.448999882,0,5.294000149,8.574329376,9.852878571,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,5.294000149,9.852878571,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1986,0,0,0,0,0,NA,NA,,NA,NA,,19455,9.875859261,-7,5.901000023,0,5.448999882,8.603187561,9.865681648,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,5.448999882,9.865681648,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1987,0,0,0,0,0,NA,NA,,NA,NA,,19673,9.887001991,-1,6.59800005,0,5.901000023,8.682877541,9.875859261,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-7,0,0,0,0.274399996,0,0,5.901000023,9.875859261,3.862832785,0,-7,0,0,0,0,0,0,0,0,0
TAIWAN,1988,0,0,0,0,0,NA,NA,,NA,NA,,19904,9.898675919,-1,7.169000149,0,6.59800005,8.794522285,9.887001991,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-1,1,1,0,0.274399996,0,0,6.59800005,9.887001991,3.862832785,0,-1,0,0,0,0,0,0,0,0,0
TAIWAN,1989,0,0,0,0,0,NA,NA,,NA,NA,,20101,9.908524513,-1,7.721000195,0,7.169000149,8.877521515,9.898675919,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-1,1,1,0,0.274399996,0,0,7.169000149,9.898675919,3.862832785,0,-1,0,0,0,0,0,0,0,0,0
TAIWAN,1990,0,0,0,0,0,NA,NA,,NA,NA,,20353,9.920983315,-1,8.062999725,0,7.721000195,8.951699257,9.908524513,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-1,1,1,0,0.274399996,0,0,7.721000195,9.908524513,3.862832785,0,-1,0,0,0,0,0,0,0,0,0
TAIWAN,1991,0,0,0,0,0,NA,NA,,NA,NA,,20454,9.925933838,-1,8.583000183,2,8.062999725,8.995040894,9.920983315,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-1,0,1,0,0.274399996,0,0,8.062999725,9.920983315,3.862832785,0,-1,0,0,0,0,0,0,0,0,0
TAIWAN,1992,0,0,0,0,0,NA,NA,,NA,NA,,20636,9.934792519,7,9.083000183,2,8.583000183,9.057538986,9.925933838,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,-1,0,1,0,0.274399996,0,0,8.583000183,9.925933838,3.862832785,0,-1,0,0,0,0,0,0,0,0,0
TAIWAN,1993,0,0,0,0,0,NA,NA,,NA,NA,,20823,9.943813324,7,9.569999695,2,9.083000183,9.114159584,9.934792519,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,7,1,0,1,0.274399996,0,0,9.083000183,9.934792519,3.862832785,0,7,0,0,0,0,NA,NA,0,0,0
TAIWAN,1994,0,0,0,0,0,NA,NA,,NA,NA,,21026,9.953515053,7,10.09799957,2,9.569999695,9.166388512,9.943813324,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,7,1,0,1,0.274399996,0,0,9.569999695,9.943813324,3.862832785,0,7,0,0,0,0,NA,NA,NA,0,0
TAIWAN,1995,0,0,0,0,0,NA,NA,,NA,NA,,21217,9.962557793,7,10.60999966,2,10.09799957,9.220092773,9.953515053,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,7,1,0,1,0.274399996,0,0,10.09799957,9.953515053,3.862832785,0,7,0,0,0,0,NA,NA,NA,0,0
TAIWAN,1996,0,0,0,0,0,NA,NA,,NA,NA,,21387,9.970538139,8,11.12699986,2,10.60999966,9.269552231,9.962557793,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,7,0,0,1,0.274399996,0,0,10.60999966,9.962557793,3.862832785,0,7,0,0,0,0,NA,NA,NA,0,0
TAIWAN,1997,0,0,0,0,0,NA,NA,,NA,NA,,21670,9.98368454,9,11.72900009,2,11.12699986,9.317130089,9.970538139,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,8,0,0,1,0.274399996,0,0,11.12699986,9.970538139,3.862832785,0,8,0,0,0,0,NA,NA,NA,0,0
TAIWAN,1998,0,0,0,0,0,NA,NA,,NA,NA,,21820,9.990582466,9,12.18099976,2,11.72900009,9.369819641,9.98368454,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,9,0,0,1,0.274399996,0,0,11.72900009,9.98368454,3.862832785,0,9,0,0,0,0,NA,NA,NA,0,0
TAIWAN,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,9,12.84504032,2,12.18099976,9.407632828,9.990582466,asia,0,0,0,0,1,0,0,0,46.60000229,3.862832785,3997,0,0,0.274399996,0.274400055,0.839999974,0.140000001,3,0.132200003,93,5,0,0,9,0,0,1,0.274399996,0,0,12.18099976,9.990582466,3.862832785,0,NA,0,0,0,0,NA,NA,NA,0,0
N. KOREA,1948,0,0,0,0,0,NA,NA,,NA,NA,,11876,9.382274628,-7,NA,NA,NA,NA,9.382274628,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,1,-7,0,0,0,0.001,0,0,NA,9.382274628,2.264569998,0,-7,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1949,0,0,0,0,0,NA,NA,,NA,NA,,9083,9.114159584,-7,1.075999975,4,NA,NA,9.382274628,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,1,-7,0,0,0,0.001,0,0,NA,9.382274628,2.264569998,0,-7,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1950,0,0,0,0,0,NA,NA,,NA,NA,,9470,9.155883789,-7,1.029999971,4,1.075999975,6.981005669,9.114159584,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-7,0,0,0,0.001,0,0,1.075999975,9.114159584,2.264569998,0,-7,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1951,0,0,0,0,0,NA,NA,,NA,NA,,9348,9.142917633,-7,0.69599998,4,1.029999971,6.937314034,9.155883789,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-7,0,0,0,0.001,0,0,1.029999971,9.155883789,2.264569998,0,-7,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1952,0,0,0,0,0,NA,NA,,NA,NA,,9100,9.116029739,-7,0.670000017,4,0.69599998,6.545349598,9.142917633,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-7,0,0,0,0.001,0,0,0.69599998,9.142917633,2.264569998,0,-7,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1953,0,0,0,0,0,NA,NA,,NA,NA,,8985,9.103311539,-7,0.68900001,4,0.670000017,6.507277489,9.116029739,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-7,0,0,0,0.001,0,0,0.670000017,9.116029739,2.264569998,0,-7,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1954,0,0,0,0,0,NA,NA,,NA,NA,,8991,9.103979111,-7,0.916999996,4,0.68900001,6.535241127,9.103311539,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-7,0,0,0,0.001,0,0,0.68900001,9.103311539,2.264569998,0,-7,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1955,0,0,0,0,0,NA,NA,,NA,NA,,9100,9.116029739,-7,1.098999977,4,0.916999996,6.821107388,9.103979111,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-7,0,0,0,0.001,0,0,0.916999996,9.103979111,2.264569998,0,-7,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1956,0,0,0,0,0,NA,NA,,NA,NA,,9296,9.137339592,-8,1.175999999,4,1.098999977,7.002155781,9.116029739,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-7,0,0,0,0.001,0,0,1.098999977,9.116029739,2.264569998,0,-7,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1957,0,0,0,0,0,NA,NA,,NA,NA,,9557,9.165029526,-8,1.263000011,4,1.175999999,7.069874287,9.137339592,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.175999999,9.137339592,2.264569998,0,-8,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1958,0,0,0,0,0,NA,NA,,NA,NA,,9864,9.19664669,-8,1.353000045,4,1.263000011,7.141244888,9.165029526,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.263000011,9.165029526,2.264569998,0,-8,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1959,0,0,0,0,0,NA,NA,,NA,NA,,10193,9.229456902,-8,1.460000038,4,1.353000045,7.21007967,9.19664669,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.353000045,9.19664669,2.264569998,0,-8,0,0,NA,NA,0,0,0,0,NA
N. KOREA,1960,0,0,0,0,0,NA,NA,,NA,NA,,10526,9.261603355,-8,1.546000004,4,1.460000038,7.28619194,9.229456902,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.460000038,9.229456902,2.264569998,0,-8,0,0,0,0,0,0,0,0,0
N. KOREA,1961,0,0,0,0,0,NA,NA,,NA,NA,,10850,9.291920662,-8,1.600999951,4,1.546000004,7.343426228,9.261603355,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.546000004,9.261603355,2.264569998,0,-8,0,0,0,0,0,0,0,0,0
N. KOREA,1962,0,0,0,0,0,NA,NA,,NA,NA,,11160,9.320091248,-8,1.675999999,4,1.600999951,7.378383636,9.291920662,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.600999951,9.291920662,2.264569998,0,-8,0,0,0,0,0,0,0,0,0
N. KOREA,1963,0,0,0,0,0,NA,NA,,NA,NA,,11464,9.346966743,-8,1.723999977,4,1.675999999,7.424165249,9.320091248,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.675999999,9.320091248,2.264569998,0,-8,0,0,0,0,0,0,0,0,0
N. KOREA,1964,0,0,0,0,0,NA,NA,,NA,NA,,11767,9.373054504,-8,1.799000025,4,1.723999977,7.452402592,9.346966743,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.723999977,9.346966743,2.264569998,0,-8,0,0,0,0,0,0,0,0,0
N. KOREA,1965,0,0,0,0,0,NA,NA,,NA,NA,,12100,9.400960922,-8,1.934000015,4,1.799000025,7.494986057,9.373054504,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.799000025,9.373054504,2.264569998,0,-8,0,0,0,0,0,0,0,0,0
N. KOREA,1966,0,0,0,0,0,NA,NA,,NA,NA,,12440,9.428672791,-9,2.051000118,4,1.934000015,7.567345619,9.400960922,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-8,0,0,0,0.001,0,0,1.934000015,9.400960922,2.264569998,0,-8,0,0,0,0,0,0,0,0,0
N. KOREA,1967,0,0,0,0,0,NA,NA,,NA,NA,,12787,9.456184387,-9,2.124000072,4,2.051000118,7.626082897,9.428672791,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.051000118,9.428672791,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1968,0,0,0,0,0,NA,NA,,NA,NA,,13151,9.48425293,-9,2.256000042,4,2.124000072,7.661056519,9.456184387,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.124000072,9.456184387,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1969,0,0,0,0,0,NA,NA,,NA,NA,,13518,9.511777878,-9,2.276000023,4,2.256000042,7.721348763,9.48425293,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.256000042,9.48425293,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1970,0,0,0,0,0,NA,NA,,NA,NA,,13892,9.539068222,-9,2.346999884,4,2.276000023,7.730175018,9.511777878,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.276000023,9.511777878,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1971,0,0,0,0,0,NA,NA,,NA,NA,,14273,9.566124916,-9,2.588000059,4,2.346999884,7.760893345,9.539068222,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.346999884,9.539068222,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1972,0,0,0,0,0,NA,NA,,NA,NA,,14661,9.592946053,-9,2.49000001,4,2.588000059,7.858640671,9.566124916,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.588000059,9.566124916,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1973,0,0,0,0,0,NA,NA,,NA,NA,,15054,9.619399071,-9,2.582000017,4,2.49000001,7.820037842,9.592946053,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.49000001,9.592946053,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1974,0,0,0,0,0,NA,NA,,NA,NA,,15451,9.645428658,-9,2.653000116,4,2.582000017,7.856319427,9.619399071,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.582000017,9.619399071,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1975,0,0,0,0,0,NA,NA,,NA,NA,,15852,9.671051025,-9,2.734999895,4,2.653000116,7.883446217,9.645428658,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.653000116,9.645428658,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1976,0,0,0,0,0,NA,NA,,NA,NA,,16255,9.696155548,-9,2.789999962,4,2.734999895,7.913886547,9.671051025,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.734999895,9.671051025,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1977,0,0,0,0,0,NA,NA,,NA,NA,,16661,9.720826149,-9,2.868000031,4,2.789999962,7.933796883,9.696155548,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.789999962,9.696155548,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1978,0,0,0,0,0,NA,NA,,NA,NA,,17072,9.745195389,-9,2.937000036,4,2.868000031,7.961369991,9.720826149,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.868000031,9.720826149,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
N. KOREA,1979,0,0,0,0,0,NA,NA,,NA,NA,,17475,9.768527031,-9,2.98300004,4,2.937000036,7.985144138,9.745195389,asia,0,0,0,0,1,0,0,0,8.626983643,2.264569998,2744,0,0,0.001,0.001998961,0.999000013,0.001,1,0.494599998,68,16,0,0,-9,0,0,0,0.001,0,0,2.937000036,9.745195389,2.264569998,0,-9,0,0,0,0,0,0,0,0,0
